geoid,state_fips,county_fips,county_name,date,year,dataset_type,ppt,tmean,tmin,tmax
18167,18,167,Vigo,2020-01-01,2020,AN81,0.0,3.8394588492516672,-1.4683243573853484,9.14834608649752
18153,18,153,Sullivan,2020-01-01,2020,AN81,0.0,4.157107874251993,-1.3023509373896107,9.61752252779892
18021,18,021,Clay,2020-01-01,2020,AN81,0.0,3.7037015481750397,-1.4756457044069646,8.88394802408949
18083,18,083,Knox,2020-01-01,2020,AN81,0.0,4.7447214451666335,-0.648734967262847,10.139261785336261
18169,18,169,Wabash,2020-01-01,2020,AN81,0.0,2.3243102598106677,-1.0147452209223777,5.664340023073109
18085,18,085,Kosciusko,2020-01-01,2020,AN81,0.0,1.112148752586868,-2.089201014758541,4.3144950995404425
18027,18,027,Daviess,2020-01-01,2020,AN81,0.0,4.5380765150922215,-0.6063771117281169,9.683506423759123
18093,18,093,Lawrence,2020-01-01,2020,AN81,0.0,4.053282410444954,-1.3144905672365705,9.422175751608625
18119,18,119,Owen,2020-01-01,2020,AN81,0.0,3.874122305968137,-1.2652762636176056,9.01456158145741
18105,18,105,Monroe,2020-01-01,2020,AN81,0.0,3.9013364549523892,-1.245373629597983,9.048931884286718
18073,18,073,Jasper,2020-01-01,2020,AN81,0.0,0.10208234123691776,-5.281337539753953,5.4853739728680315
18111,18,111,Newton,2020-01-01,2020,AN81,0.0,0.08417537247684821,-5.749438105398075,5.917741932550023
18089,18,089,Lake,2020-01-01,2020,AN81,0.0,-0.29568022020790896,-6.285521714868522,5.69390566458793
18127,18,127,Porter,2020-01-01,2020,AN81,0.0,-0.09564080976689876,-5.313055653134382,5.12148904274931
18091,18,091,LaPorte,2020-01-01,2020,AN81,0.0,-0.25098973769340954,-4.892538816492203,4.38991494401784
18115,18,115,Ohio,2020-01-01,2020,AN81,0.0,4.427385599906942,-0.1239808023589687,8.980166445898805
18161,18,161,Union,2020-01-01,2020,AN81,0.0,4.02973150110461,0.37537155752352036,7.68529224338041
18029,18,029,Dearborn,2020-01-01,2020,AN81,0.0,4.563178354943331,0.32136405957041203,8.806042643721554
18005,18,005,Bartholomew,2020-01-01,2020,AN81,0.0,4.14135991569155,-0.6952198244349893,8.979020641574559
18107,18,107,Montgomery,2020-01-01,2020,AN81,0.0,2.394220605210105,-2.2402107418230823,7.029520412898177
18031,18,031,Decatur,2020-01-01,2020,AN81,0.0,4.216129706131128,-0.05656751184569281,8.489972902298486
18057,18,057,Hamilton,2020-01-01,2020,AN81,0.0,3.3096191589420414,-1.196675392359813,7.81679785730278
18081,18,081,Johnson,2020-01-01,2020,AN81,0.0,3.62245422436222,-0.8394699357132454,8.085369557335705
18059,18,059,Hancock,2020-01-01,2020,AN81,0.0,3.569745108480369,-0.45199267261484777,7.592436459933222
18013,18,013,Brown,2020-01-01,2020,AN81,0.0,3.894394728846305,-1.0799373228300726,8.86973117104793
18109,18,109,Morgan,2020-01-01,2020,AN81,0.0,3.457006511654231,-1.3416440896497532,8.256734372621555
18095,18,095,Madison,2020-01-01,2020,AN81,0.0,3.1092716011387522,-0.9517498497190638,7.171323199010191
18133,18,133,Putnam,2020-01-01,2020,AN81,0.0,3.0798187103426407,-1.612075026561501,7.772834826963117
18063,18,063,Hendricks,2020-01-01,2020,AN81,0.0,3.146745388088684,-1.2210752400446472,7.515436224559145
18011,18,011,Boone,2020-01-01,2020,AN81,0.0,2.9491893135836116,-1.445487034645367,7.344818256292041
18145,18,145,Shelby,2020-01-01,2020,AN81,0.0,4.023804524137931,-0.20358712366524606,8.252183329792338
18035,18,035,Delaware,2020-01-01,2020,AN81,0.0,3.1037188785151573,-0.6034422414438141,6.81186612828301
18065,18,065,Henry,2020-01-01,2020,AN81,0.0,3.0225207044261704,-0.8133029665262025,6.859456231434182
18079,18,079,Jennings,2020-01-01,2020,AN81,0.0,4.287594062581982,-0.4826277066828325,9.058848548757181
18071,18,071,Jackson,2020-01-01,2020,AN81,0.0,4.163055081024965,-0.9338694501456818,9.261112075229784
18067,18,067,Howard,2020-01-01,2020,AN81,0.0,2.311577623355359,-1.9947395719548058,6.618916190495164
18103,18,103,Miami,2020-01-01,2020,AN81,0.0,2.042390475497077,-1.766054523401176,5.851877076853185
18023,18,023,Clinton,2020-01-01,2020,AN81,0.0,2.941000095901605,-1.3927155526805688,7.2757416768415135
18007,18,007,Benton,2020-01-01,2020,AN81,0.0,1.1678443188548062,-4.282630874704861,6.619201830791304
18157,18,157,Tippecanoe,2020-01-01,2020,AN81,0.0,2.0707140919296068,-2.5605251043099613,6.702988988701246
18015,18,015,Carroll,2020-01-01,2020,AN81,0.0,2.2259473964808483,-2.2664179222135945,6.719134542897896
18143,18,143,Scott,2020-01-01,2020,AN81,0.0,4.363222045111333,-0.6002967574895957,9.327661715820966
18043,18,043,Floyd,2020-01-01,2020,AN81,0.0,4.825208404603648,-0.09692372044901043,9.748465286190946
18061,18,061,Harrison,2020-01-01,2020,AN81,0.0,4.778385646361534,-0.5673341576289317,10.125083236090578
18019,18,019,Clark,2020-01-01,2020,AN81,0.0,4.654420108948411,-0.2576692312571713,9.567532672935329
18175,18,175,Washington,2020-01-01,2020,AN81,0.0,4.304382902737697,-0.9084100552917354,9.51821658337918
18077,18,077,Jefferson,2020-01-01,2020,AN81,0.0,4.239269984540612,-0.6114836481827999,9.091025064410571
18151,18,151,Steuben,2020-01-01,2020,AN81,0.0,-0.6543495476489685,-4.234704137242115,2.9249530190535404
18033,18,033,DeKalb,2020-01-01,2020,AN81,0.0,0.28136665908534136,-3.14728851866791,3.7106134293818913
18001,18,001,Adams,2020-01-01,2020,AN81,0.0,2.46341083153457,-1.0100287445202194,5.937777338620627
18003,18,003,Allen,2020-01-01,2020,AN81,0.0,1.4213504889819149,-1.8182712548865418,4.66197918568623
18179,18,179,Wells,2020-01-01,2020,AN81,0.0,2.458125732941552,-0.9529521451476513,5.870262771466915
18183,18,183,Whitley,2020-01-01,2020,AN81,0.0,1.4242542481591574,-1.714666837286847,4.564130108922445
18069,18,069,Huntington,2020-01-01,2020,AN81,0.0,2.4654361110094856,-0.7860117648987747,5.717905905950591
18113,18,113,Noble,2020-01-01,2020,AN81,0.0,0.2812512328242089,-3.262221549547558,3.8254339901057253
18097,18,097,Marion,2020-01-01,2020,AN81,0.0,3.742952469970409,-0.47210243046719297,7.959057143783758
18039,18,039,Elkhart,2020-01-02,2020,AN81,0.0,5.018272020476844,1.8628706548029181,8.174628616709821
18099,18,099,Marshall,2020-01-02,2020,AN81,0.0,5.32060865315923,2.0044424279890407,8.63765465424526
18141,18,141,St. Joseph,2020-01-02,2020,AN81,0.0,4.941825239121453,1.552002850129868,8.33265264949095
18041,18,041,Fayette,2020-01-02,2020,AN81,20.482464521382123,7.436830449361637,4.676844625728112,10.197946781957723
18177,18,177,Wayne,2020-01-02,2020,AN81,20.65335053587888,7.345751925448129,4.265532922538645,10.426878065384251
18123,18,123,Perry,2020-01-02,2020,AN81,16.621711076719187,9.615796903962067,7.745824468772778,11.486570405642006
18117,18,117,Orange,2020-01-02,2020,AN81,19.159434936333,9.22397400628386,7.324321620274632,11.124529416802895
18171,18,171,Warren,2020-01-02,2020,AN81,0.0,6.6900348327515635,2.8713264254683337,10.509707156843945
18137,18,137,Ripley,2020-01-02,2020,AN81,14.051916042469548,7.857858782247796,5.431144587140133,10.285545073643666
18047,18,047,Franklin,2020-01-02,2020,AN81,15.004895582238412,7.458011015608456,4.85426216987383,10.062825852035093
18051,18,051,Gibson,2020-01-02,2020,AN81,15.846253622243758,8.38435864189184,5.949540099389055,10.820312460606125
18049,18,049,Fulton,2020-01-02,2020,AN81,0.0,5.614415624629348,2.278611796467869,8.951164030113892
18055,18,055,Greene,2020-01-02,2020,AN81,18.84770860127887,8.578691379411111,6.340007617111561,10.818426063579743
18139,18,139,Rush,2020-01-02,2020,AN81,21.583493317931026,7.589017769576233,4.988425252034455,10.190661300557778
18135,18,135,Randolph,2020-01-02,2020,AN81,13.47077974708622,7.513040148917539,4.205906139808249,10.821121936647556
18087,18,087,LaGrange,2020-01-02,2020,AN81,0.0,4.941630308491926,1.932893142453343,7.951248152468561
18131,18,131,Pulaski,2020-01-02,2020,AN81,0.0,5.29816827564443,1.5563905263621967,9.040866358077174
18149,18,149,Starke,2020-01-02,2020,AN81,0.0,4.744393237364461,1.038292830252239,8.45154687871287
18045,18,045,Fountain,2020-01-02,2020,AN81,0.0015100851830956601,7.0806633841570275,3.2346541071649,10.927718717631945
